mmi_length (um),S31,S41
3.2,0.6706282729584389,0.626347416670975
3.2,0.6706282729584389,0.626347416670975
3.2,0.6706282729584389,0.626347416670975
3.2,0.6706282729584389,0.626347416670975
3.2,0.6706282729584389,0.626347416670975
3.2,0.6706282729584389,0.626347416670975
3.2,0.6706282729584389,0.626347416670975
3.2,0.6706282729584389,0.626347416670975
3.2,0.6706282729584389,0.626347416670975
3.2,0.6706282729584389,0.626347416670975
3.2,0.6706282729584389,0.626347416670975
3.2,0.6706282729584389,0.626347416670975
3.2,0.6706282729584389,0.626347416670975
3.2,0.6706282729584389,0.626347416670975
3.2,0.6706282729584389,0.626347416670975
3.2,0.6706282729584389,0.626347416670975
3.2,0.6706282729584389,0.626347416670975
3.2,0.6706282729584389,0.626347416670975
3.2,0.6706282729584389,0.626347416670975
3.2,0.6706282729584389,0.626347416670975
3.2,0.6706282729584389,0.626347416670975
3.2,0.6706282729584389,0.626347416670975
